dist,x_pos,y_pos,width,height,devi
10,2.7831459045410156,354.4189758300781,1891.78466796875,718.4508056640625,-957.216854095459
10,-91.95545196533203,345.8695983886719,2023.9307861328125,731.45849609375,-1051.955451965332
10,-97.77019500732422,349.04205322265625,2026.9215087890625,728.7539672851562,-1057.7701950073242
10,-8.836555480957031,385.80267333984375,1897.0614013671875,697.8839721679688,-968.836555480957
10,-8.609504699707031,385.696044921875,1899.054443359375,698.141845703125,-968.609504699707
20,192.92782592773438,271.54345703125,1562.0452880859375,841.9945068359375,-767.0721740722656
20,190.97642517089844,269.8829650878906,1567.8988037109375,842.8797607421875,-769.0235748291016
20,190.63076782226562,271.65216064453125,1563.6837158203125,838.5697631835938,-769.3692321777344
20,192.29769897460938,268.400146484375,1572.0716552734375,844.4349365234375,-767.7023010253906
20,190.30459594726562,271.2886962890625,1573.517333984375,842.3546142578125,-769.6954040527344
30,426.2826843261719,140.61117553710938,1065.7166748046875,981.4039306640625,-533.7173156738281
30,428.7538757324219,144.72132873535156,1063.4755859375,973.7772216796875,-531.2461242675781
30,428.2365417480469,142.84873962402344,1062.74658203125,977.8721923828125,-531.7634582519531
30,430.14520263671875,142.9274444580078,1063.23291015625,976.3101196289062,-529.8547973632812
30,427.7158203125,145.60658264160156,1064.3614501953125,973.04833984375,-532.2841796875
40,491.47711181640625,55.428096771240234,853.5010375976562,960.21435546875,-468.52288818359375
40,492.75225830078125,54.55033874511719,850.4011840820312,960.7589721679688,-467.24774169921875
40,492.8910827636719,54.36268997192383,850.4642333984375,960.5050659179688,-467.1089172363281
40,492.5576171875,54.70627975463867,850.56787109375,959.539794921875,-467.4423828125
40,490.17401123046875,53.19548034667969,854.6022338867188,965.1937866210938,-469.82598876953125
50,600.8524780273438,1.9217276573181152,630.8375854492188,859.2785034179688,-359.14752197265625
50,601.1417846679688,2.2697603702545166,631.9835815429688,857.9226684570312,-358.85821533203125
50,601.5767211914062,1.696486473083496,629.5027465820312,859.05908203125,-358.42327880859375
50,600.9126586914062,0.6396746635437012,632.0708618164062,858.1651000976562,-359.08734130859375
50,598.026123046875,0.24577617645263672,635.170166015625,861.2604370117188,-361.973876953125
60,676.0799560546875,55.22808837890625,571.2100830078125,691.385498046875,-283.9200439453125
60,677.1116943359375,53.76498794555664,570.2535400390625,694.0560913085938,-282.8883056640625
60,677.5687255859375,52.70154571533203,569.9700927734375,695.4998168945312,-282.4312744140625
60,676.9983520507812,53.98314666748047,570.0615844726562,694.3889770507812,-283.00164794921875
60,676.0826416015625,54.10841751098633,571.3094482421875,693.4044189453125,-283.9173583984375
70,699.1358032226562,25.653579711914062,511.40496826171875,613.5706176757812,-260.86419677734375
70,699.5677490234375,23.123947143554688,510.8077392578125,614.70703125,-260.4322509765625
70,698.9822998046875,22.284135818481445,510.9815673828125,617.1515502929688,-261.0177001953125
